rating,ebird_code,channels,date,filename,latitude,sampling_rate,type,elevation,file_type,longitude,time,common_name,sci_name,order,family,species_group,20Hz,21Hz,22Hz,24Hz,25Hz,27Hz,28Hz,30Hz,32Hz,34Hz,36Hz,38Hz,40Hz,43Hz,45Hz,48Hz,51Hz,54Hz,57Hz,60Hz,64Hz,68Hz,72Hz,76Hz,81Hz,85Hz,90Hz,96Hz,102Hz,108Hz,114Hz,121Hz,128Hz,136Hz,144Hz,153Hz,162Hz,171Hz,182Hz,192Hz,204Hz,216Hz,229Hz,243Hz,257Hz,273Hz,289Hz,306Hz,324Hz,344Hz,364Hz,386Hz,409Hz,434Hz,460Hz,487Hz,516Hz,547Hz,580Hz,614Hz,651Hz,690Hz,731Hz,775Hz,821Hz,870Hz,922Hz,977Hz,1036Hz,1098Hz,1163Hz,1233Hz,1307Hz,1385Hz,1467Hz,1555Hz,1648Hz,1747Hz,1851Hz,1962Hz,2079Hz,2203Hz,2335Hz,2474Hz,2622Hz,2779Hz,2945Hz,3121Hz,3308Hz,3505Hz,3715Hz,3937Hz,4172Hz,4421Hz,4686Hz,4966Hz,5263Hz,5577Hz,5910Hz,6264Hz,6638Hz,7035Hz,7455Hz,7901Hz,8373Hz,8873Hz,9404Hz,9966Hz,10561Hz,11193Hz,11861Hz,12570Hz,13322Hz,14118Hz,14962Hz,15856Hz,16803Hz,17808Hz,18872Hz,20000Hz
3.5,aldfly,1 (mono),2014-06-16,XC189267.mp3,59.0988,44100 (Hz),call,600 m,mp3,-123.4621,05:59,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",490.1028707278217,509.5290171939669,490.77444226937916,457.65624773582357,552.1952412719851,526.3423224257149,513.8836432815983,476.2317397466318,533.7880374399543,454.73596303640767,486.26845943151494,473.4043025367063,525.827095516093,486.8605569377526,517.390740472158,493.87628906541045,536.4200211932363,524.4615734631346,533.3487326336963,518.8332822849222,499.6169814977243,509.2559135166523,497.3378164475459,481.8278804960046,521.4024408275266,559.7944172594922,596.5929079187964,580.5701201822295,605.7121330267432,535.2237842203389,536.8476829777803,756.7216042812936,1024.4977112640388,1300.0805164974904,1517.6671828288029,1880.9135413904364,2468.4563847371764,3439.441832611571,4013.4720243667675,5041.479443279119,6278.33395380606,5256.781040531124,4948.959452184486,6075.230475414902,6372.657277410373,6582.492421905839,6698.911811280754,7146.537314996048,8568.80534109415,9044.69172304797,11720.890019855156,11823.555841687465,13166.816197225535,19331.06016459675,27513.298226461444,24277.83785429448,25338.731812090067,26781.42594449939,25783.134037850166,23950.406070273595,27784.232335658075,36317.214606068126,35047.879396835044,40569.85604919492,48784.483707484374,64432.89359907051,81696.52594873085,100526.31934293186,114900.77407288877,117405.69840467024,114031.11435824218,112609.65369032888,117880.15948906368,127222.30764454124,132647.90064560442,153393.92938238362,159880.39553159216,158672.70351725043,202605.3549123268,168932.31068822884,218188.15147417257,282629.268443096,356022.65443956933,539212.8364611793,941187.3531968073,1619351.0082615102,2446558.3523411835,2898141.3654000927,3088722.2017436856,3029109.4587501935,3151406.9625262236,1652094.4106829653,1483288.0409096817,1469336.2944380667,991571.6549315584,725200.2365512309,565720.0581026444,437718.3819893458,375804.0800438841,315231.6694950479,234795.9391599395,155870.94748414028,136908.57606684102,123763.17472958469,109368.51988213167,128720.42934700109,94348.45434104285,33966.37597180408,32827.5074403265,32209.834326571465,31384.31979481059,32249.828204504778,34894.99830477591,34790.662813669995,34344.023072772805,33047.607597565606,32897.046993274955,32888.58306921205,,
4.5,aldfly,1 (mono),2014-06-16,XC189268.mp3,59.0988,44100 (Hz),"call, chase call",600 m,mp3,-123.4621,05:53,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",458.4077843325495,518.8482836617258,471.46948949494424,489.72717227713434,479.9647371421335,520.0955218696097,513.9060208857725,437.00294765765653,465.20659744761906,431.00652546628487,470.9509204878404,439.15038319643367,422.06777541342854,445.7432796701269,397.6126601452055,399.42292225613346,421.17581941172216,385.7741698578404,389.1296770046091,381.70674043021046,388.3318611849509,384.37045780665187,384.4386224591568,382.7053469300494,404.93259119784443,384.8172036625088,410.90464169517566,525.3280060621951,599.4645676153656,508.0066576588546,545.5522932787453,676.0229912674597,786.6348314952976,957.2369478027708,1254.1717460674888,1671.7158367138125,2330.0546974098042,3762.6424290251607,3384.5112789349637,2424.2893090015095,2103.1842580505668,1939.7137158646028,1878.1201183500662,1907.0127506478195,1805.8535641123697,1802.0597952556093,1891.308833398171,1983.2710173127907,2080.4865405944306,2501.3330788113,2800.753790503965,2984.7453411666106,5142.926748516246,6304.532693281441,6472.058760463461,7416.755439242865,8161.061203915245,9070.839358235648,9961.02164774884,9914.690059998104,8709.24332597008,10958.373856368311,12117.68006694587,12844.267686475627,13951.394200221512,17638.440568929826,21050.550318410627,27548.106816757565,29576.84686483278,31865.933989171164,31874.69740808431,37890.16290554957,40032.65566038464,43740.3567264359,51011.253084450465,62205.49144366971,70372.50883915229,49835.17061061857,49986.7813122028,68540.91607278239,85946.76040123348,179474.2294118106,400196.936745793,449910.8297016712,720109.0520907008,905174.8502593435,1280266.9134948067,1118987.135410561,1061465.31116051,1826555.6925610781,984719.1370935185,1239758.3365108927,1187820.5304274529,1962810.3029843203,1487152.4034135386,1784881.6774418852,1507556.5073668193,1433139.484862947,1735530.7516738654,1741949.9858418237,1407210.072892814,1458394.126986122,1350717.596243849,1336555.7603683365,1212681.528181605,1320825.086719217,1332814.6642912915,53937.06816750756,16437.451305582745,16369.450252275774,16430.506944086486,16073.574371681712,17210.869513156948,16990.977950861856,17115.927510120782,15621.539651690953,15124.958445413418,15007.263361695948,,
4.5,aldfly,1 (mono),2014-06-16,XC189269.mp3,59.0988,44100 (Hz),"call, complex interaction calls",600 m,mp3,-123.4621,06:48,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1209.4586707934743,1211.0790971676756,1186.024664761221,1194.8052269785912,1190.9519470718824,1205.9732018362447,1236.3242378196542,1268.6461413106101,1219.7692644629412,1249.8172988439217,1219.35846848295,1184.1761947727643,1184.7429624528568,1203.5489963781506,1207.7501658875265,1220.1280696707354,1183.1158978841086,1217.845603732852,1226.770056249389,1238.3890869303082,1206.3692702770225,1225.9214916666251,1213.6626861479074,1221.4642975408567,1244.7125438869696,1213.7962342276358,1233.9911519733726,1230.4829029713885,1226.2300209642608,1215.3755996365128,1229.5029841064381,1242.825797107684,1305.2365307406096,1316.3254573522295,1351.8079349842396,1434.1747444891407,1558.320996602001,1812.2260345603331,1900.9994166920949,1880.5715659264145,2022.7216861944792,2489.4424343801124,3250.593476204466,4696.344312997727,4547.799851543995,4925.064029367943,6276.031835178513,8298.554250359906,11177.979079704088,13641.982875874048,16282.358511792223,19820.29845251948,23548.491578781726,28625.100477195174,39526.99955929791,46665.679971906975,46114.0993809384,49450.03336967966,53680.716178906885,57111.680105173575,51297.782014240605,64534.60107827086,74372.8624204619,75263.3349342539,86165.65158174191,105307.7577601804,131633.83677148478,168327.4158011595,200009.0199958681,219977.18751482788,243079.12637808055,264278.94125551713,296077.23347467603,331417.1967402053,374969.8052718305,419661.77844124264,448190.7058892798,459829.8947159379,497025.69162886543,586906.5909082459,911258.0522883966,1555140.0865260721,1611142.271789608,1689422.533874119,2384939.1862608143,4056193.0124049005,4559334.55407485,5069120.397309092,6052644.907613844,7193575.30185045,9267555.385565637,6995969.366471056,4802231.041785574,5163032.942569885,6493871.257608591,7950385.61088096,6082116.020792566,6611025.417133866,5693986.747664671,4340822.380547264,1852506.3251271609,485599.48741776944,243495.8588611095,143615.78327134394,121437.77677579415,112404.92723389037,100458.87173007445,92051.706892476,88078.13050831606,85734.4949806342,83664.61853568506,84348.96762183796,90188.07668419856,89593.60552787517,89026.19870422257,86248.83235079746,85016.89052521074,84753.22653063439,,
4.5,aldfly,1 (mono),2014-06-17,XC189589.mp3,58.7648,44100 (Hz),song,300 m,mp3,-122.7268,07:40,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1802.640990580713,1706.6578069332095,1842.3233351729705,1753.6618869577094,1828.4462742008336,1877.7922573752796,2125.90756981688,2121.3085918400757,2115.3699509328762,2208.2309379950557,2292.4766187884647,2454.706968447297,2467.8422603467675,2672.924846136522,3216.82883407068,3188.56483348842,3329.3929683712217,3575.0103134569886,5210.053234621133,4738.9491182944375,5983.313526473604,7349.442441359273,8527.932136943036,8450.9853646039,13276.046314983594,12583.594379361588,10349.700326874527,15337.197361242717,10641.107338860042,15066.82823916977,15456.333601643937,26623.798926918633,24028.624529640547,18565.224419052636,29438.37734353357,41507.79464480588,57260.766144304995,138123.7429239541,72835.94825044833,53808.49348406619,37415.28839938701,36480.31747723843,28437.978700394116,29737.154674253765,35513.676795456624,41827.70990741846,53566.409364330946,57221.447150422,65836.84415343507,68991.07656851439,67545.04191036885,74781.93025001948,72914.60173099545,85475.72497299894,88874.74443676656,99017.30625599537,100885.97426956869,107052.05924154795,114640.15687672507,106943.24314490626,82394.14477514655,73699.6549656601,75316.81681511343,74626.43701077517,82072.87618945441,87379.240857098,89985.0603491248,94889.41073720418,96428.5733972567,106971.38476306932,114770.63753111048,107853.4059786643,102304.88969154388,96767.9532407547,101367.79289242899,101662.93236116978,95759.50413417208,89462.55494911272,91199.75222366108,120067.95309505032,222161.71001918727,402423.12842738087,663446.3741770264,944316.2054508518,1968161.6720817483,4074599.2217668304,6405414.990173479,7603370.493631711,8724987.898243671,7965836.573896708,5479395.249989518,5840851.60902973,7180504.9585727295,5745679.293207335,4229958.210778581,564830.2033159089,309838.10216417775,374427.29360134376,259128.98768703456,224911.21322468168,238860.49792371644,139635.99966727727,90634.10908076013,73374.15423101163,62854.05684386091,54396.71862484705,49831.227061579026,35198.34150797864,26879.85133128227,29048.51638886733,27501.587606108405,41302.86171895757,32595.890423981527,29463.85471616388,25330.03320104631,24729.697627557936,24550.643137161922,25822.73033054469,,
4.5,aldfly,1 (mono),2014-06-17,XC189590.mp3,58.7648,44100 (Hz),complex interaction calls,300 m,mp3,-122.7268,07:55,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",775.6836517477428,792.4255438027911,716.0923167819763,828.6646402855047,740.8625486098932,812.8192267505822,769.1119671762403,743.7521578177023,788.7824560238038,811.1881663005722,734.7577215393682,775.2815391218246,778.6324344840577,755.91972615611,771.5292880444309,786.1200480720954,770.8652412398027,757.467811879261,763.706625048367,753.1573673151697,784.5201082113945,774.2427251598369,776.5104724271736,799.8875490563686,770.2649243325816,761.80620519433,769.6251521214715,774.1851775947307,771.9843333576323,788.1142898269804,782.3330292497101,755.5824974763211,773.4684607694844,777.5097501878824,773.4836226340004,783.4106275953637,786.2675756872388,809.0575048872182,805.9667467996973,826.122749776005,824.2788714947707,815.0619277257844,813.0578013858552,807.7134165180549,807.3473737846128,827.1236682425942,932.9159542439849,1096.1251042506879,1202.4264408901797,1314.6476362710166,1481.5436714603977,1757.881526434475,2124.9036002755647,3127.5326562598193,5529.61805875015,6765.612587523878,5185.473909115381,5718.963884038898,7048.826732159797,8739.865977088057,12438.838611385572,17008.806443699064,24355.68485156002,32232.264347471595,41233.17961684149,57945.47847129272,73791.1485860474,86806.64865259797,99527.96307697498,103290.87372488358,109858.50390456941,117400.5974288676,129840.00020717364,147894.89121975357,171614.42561105793,202387.8563844976,238803.37447445453,313304.8780432714,415876.58244218724,471539.8125607614,615365.9529018119,1020607.4422928669,1534255.7924383858,1837684.193672114,2242658.5463938327,2528246.7451776084,2952939.2255355204,4329727.45589777,4632963.471733028,3591045.0246133357,2800714.4267232814,2224479.7471176353,1992047.4488113208,1549010.299356327,1213972.9315454368,1400834.8380346815,2294907.3388135023,2412817.100079218,2126239.9658302334,2622525.1218591835,3712734.3865954904,1146155.345000883,246568.20490144912,113908.72023090391,107624.45641265529,83735.90813212734,71217.883303178,58319.51787617482,54058.82610554711,52586.34391679495,52703.833703844866,55119.51020942458,57015.92748139313,55250.58854146861,54722.03722236006,52084.37158403751,51358.6264513419,51425.574467860075,,
3.5,aldfly,1 (mono),2014-06-17,XC189592.mp3,58.7648,44100 (Hz),wee-oo or zwee-oo call,300 m,mp3,-122.7268,07:38,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",302.7511071533505,287.1415971770925,294.03852381877715,270.8526261773005,302.101689158083,302.98940520642435,292.61630349849537,313.9277192805923,305.3856954359958,226.8809439210386,260.0241905592842,319.8353300386573,282.18589047053354,318.1915390163217,282.1759916507116,286.82486027903457,291.95292086741097,281.7446764435618,298.72701352188295,286.40659431376463,292.81180876166883,297.17499968312376,269.9174502911569,264.6729844434724,273.7452748015437,248.9893653246421,263.60073698395286,273.6676525914039,280.60871479640747,241.11077882264772,280.31210476869603,269.1896523751375,286.43096032365355,287.2018027318613,296.6899063618885,309.9185824023583,286.5038178908788,315.04514249243823,280.13822752314246,308.68978789097866,320.5453667052992,376.40933102331377,384.51067419727457,417.83139676504976,453.93758392182866,549.9729669291766,607.3785948335208,919.5856178435205,1404.7605981731442,1178.8386558188174,1165.6766138129774,1255.1864564487123,2054.680144893224,5414.021617219484,3398.022931717342,2199.7303422985638,2203.2367769101643,2293.1485805408042,2638.8104975751385,3047.061470441531,2732.675484267608,3217.6679858332564,3900.2454888566244,4566.373459175016,5890.863251473218,8374.70645546041,10263.46400131787,11281.259410456534,10421.832863435195,13425.550113232333,15599.694269671134,19841.767410441425,24171.161439316493,30540.866069090604,37080.56861894599,36051.085968729574,32165.91594791334,35174.490251512325,37005.887491597154,39157.10793035782,61197.10480226097,90134.56379995812,173515.1693886809,445255.75922826317,905633.0848519058,1531663.7872851943,2017738.1949700625,2306830.7025682097,2583908.833816608,3007428.3090428277,2786256.2402356,3830479.878453213,5202130.725043158,6773194.981228381,6157071.386999092,763209.7987203612,420700.6442773606,434762.89855915954,273040.2526592247,288298.2608170394,249185.53434892188,181680.34952666843,203679.01281565812,243706.24510162428,233669.83557366396,264566.39960987435,115036.10657318117,35796.36556806305,49050.514909039455,53014.26734339514,85442.91978463493,116601.21734972303,82193.71950568161,56501.31376772793,26659.817001348263,20150.956724990505,27318.822876649578,14374.79813910759,,
4.5,aldfly,1 (mono),2014-06-22,XC193116.mp3,54.7089,44100 (Hz),"call, song",500 m,mp3,-127.0394,05:49,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1544.2803503901837,1737.3162191377887,1778.6444091304131,1730.020169671407,1931.8103807576783,1824.155865125614,1907.44856710325,1860.9454197515518,2153.984727436597,2025.4254446495825,2198.1168069386763,2288.2616255397643,2329.311605829713,2776.833272046592,2623.637874051604,2876.2452596009816,2975.6612030749407,3281.4194682081466,3205.4752711012425,3697.439153191194,3352.3266889994666,14201.363244863152,4149.849413272817,3804.8532906924843,4538.159144393051,4876.903816377033,5703.169722925621,7359.91888465478,7991.306588120679,8316.179634941473,8935.454640647149,8533.269022968052,10128.732327190455,15996.232332242089,22205.05547624531,34782.82838932302,64413.35923186198,88336.308464562,55809.60431646288,39335.00879941469,32011.80958599868,28346.140974660964,27124.58720667223,49613.026425605276,39485.91583910424,43822.2770238882,51325.58982331942,69990.518889,171156.96722859418,207676.50346768773,97147.54278580788,80311.32976636066,76689.23700934218,73367.28933842818,80180.40964720477,101361.29615515567,104428.79559444556,66701.00292953345,61500.84864630763,70120.58905429288,62007.80541283727,66847.4274760446,57620.71073198916,61208.334070164565,68112.62689700916,75176.27106091278,69380.54915343763,94603.92042056,157178.04205284032,157495.88582382404,123637.30429173324,130947.17331991774,123013.58131268309,232436.5823187761,147625.8503670077,184704.18805826866,237276.38566329525,175129.70203885736,319790.41986377287,527299.3107052435,366827.4244555466,433169.56710886036,628289.5142096039,874008.6172627108,971020.694885151,1290009.8990698217,1237731.7660216077,1364703.471016619,1699247.1789505605,2162075.741303543,3018539.315215309,1775855.9744876092,1011878.7153404703,929221.9150624619,839807.8048672164,822518.0344590942,503304.6469815728,770748.3705731865,1443176.1545478539,1627629.8703246438,1639798.763607424,1344600.0754400583,446485.38230878126,242947.74415864734,48831.22564650669,18488.267617506866,17245.46677794636,16431.415459274172,15952.805866028462,19772.560808296694,17217.681559139313,19235.878763603672,18931.784667742962,23246.436719582303,15567.144621042777,13879.454882199869,13406.167701646687,13252.548660010636,,
4.0,aldfly,2 (stereo),2014-07-20,XC194087.mp3,46.9998,44100 (Hz),"call, song",440 m,mp3,-69.9631,07:08,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1741.0348056777432,1233.7383793720169,1001.863713534294,1214.960989530512,1549.5432859697355,1935.6763679762428,2047.8159119571676,2115.4838957022284,1968.106843090764,1642.148010877312,1199.1855557398376,827.7715815864956,935.2496886357213,1440.9245539328658,1694.086439432118,1619.812602262504,1260.4477467741006,800.272327414749,843.8675312484305,1342.5446242829191,1599.7509800620571,1353.3946982744976,745.9028900289283,1313.7276758553985,1745.3667992813018,1123.932108376634,1070.1380576565286,1707.0670566264855,1038.6057025036912,1245.8004712991012,1532.610574770957,967.0187685813702,1627.5310152066231,1007.9566049013478,1476.9423255168135,936.3322988538448,1394.0521212267413,1075.4320698879005,1224.4102944690287,1359.434983747962,1253.8414779214036,1296.9106039183891,1533.6306203660156,1832.536157275366,2319.019876735825,3612.908548171436,4866.299323376807,6415.722558125174,8403.640573810095,10309.9251958402,12793.326776684864,15204.616015124737,16349.739470613684,17233.527490419023,20209.082761200392,22325.549023223717,27792.243218290652,30453.36960367664,37149.73391381986,42901.493433225856,35424.04066563352,42883.40496804185,49046.089098227836,58498.11387607713,68837.0899620662,82451.54526483639,106635.65963495566,136387.9540395895,157506.87085384675,156974.43713365545,155554.11388917876,179922.52474477407,217799.9216142864,273290.64608819864,346935.8896604686,415699.8649073352,414170.38736761734,422471.6251489766,405637.750118521,609996.4487301087,1346331.3885169718,1894073.51062827,1804979.907468631,2292769.423496138,3174687.7082927334,2709079.28399893,3243378.4144440982,4497549.128185343,3188060.695328701,2205147.4588099574,2379697.336021207,3936580.5441635232,2994447.7689730073,1848607.6171455907,551943.6326143673,151138.7597732712,124287.89410406564,119329.99462514628,112696.20895785814,118034.27478373294,126494.00827149086,117115.06332825281,105093.74773000632,97135.67984808482,83673.73351425171,68632.08252088616,53730.59754212195,43743.09312860282,39301.440469784575,34932.890989284635,31169.42110339369,29005.314243320354,28809.49856374534,25880.84725240849,22645.114847686273,17583.19037795096,14318.743925849321,11061.870712203396,,
5.0,aldfly,2 (stereo),2014-07-20,XC194088.mp3,46.9998,44100 (Hz),"call, song",440 m,mp3,-69.9631,07:10,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",706.9539932860563,663.9016637743424,691.3745027343508,658.1836818106507,696.6961756888392,704.172858040655,668.1029136511298,637.804282412171,695.8811784278555,659.8383171377955,655.6329575790733,688.4679638082936,654.4829329579536,678.1968942367358,648.8484705430643,688.6126912637914,696.36888506328,681.8448780652237,689.7815025235453,682.208039099801,679.4768518278765,655.6649896878833,634.8038348719448,669.3643171325957,681.2069528983644,678.3423294854219,684.5912900429872,704.7297247078477,703.579359989595,686.8415326089927,656.9618768232524,690.6340548530089,721.2480700642029,718.0146454301148,676.6203242986765,710.0421551051611,774.9525869563029,844.1828467607494,735.67722769692,797.2239984558084,1045.8810975792226,1181.4791360939998,1474.5805121005437,1927.7612946770384,3847.9561325575187,7423.542901417044,10130.649013042079,12622.361844304369,14841.667150784997,16842.822113999006,20125.950170253553,22991.245270167292,25231.234272688307,26267.55853101667,28981.296855424105,32676.96181917114,36607.24196453497,39748.997214119605,44283.03864052275,52179.0044219988,38633.36173443814,44696.037989917335,47926.72321426017,54252.96519986003,66226.91232136513,78519.29457471978,97673.12013281601,117556.9873252268,128629.68851192822,130605.6198791567,129547.01414664082,137412.9551776782,145045.9733210469,185175.7812112027,229891.87454162334,276446.43899329106,272398.0982652468,244974.3940041179,239014.90846772568,283070.89394517173,562296.9804019213,1431943.2476837463,2363734.6919524395,3760499.911548943,5284398.880066309,6705142.776123217,12001344.702911276,13856847.356590489,12642122.644729516,9075830.90015124,11061423.19599629,6193841.455257814,4090864.6016705013,2280181.0704527763,705769.2159684539,121618.85628998556,68730.55418218112,62845.37531975208,61864.429075112115,60487.91574148272,61482.09258036664,56918.63674275286,57234.94150039234,53005.110453199544,50634.71189269229,39797.966050776384,29592.15836784781,24447.198328286464,21846.895270748726,19995.993824551166,17787.67721387594,14193.136392583716,7074.986053751056,5856.082361622824,4364.312974286571,1328.8953920108838,748.4779949170204,690.3348836281401,,
4.5,aldfly,1 (mono),2014-06-25,XC195541.mp3,56.0883,44100 (Hz),"dawn song, song",260 m,mp3,-129.3039,03:40,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",641.496333474084,943.9359423140037,797.1719008587681,830.3071583981538,857.8328802944882,823.6673282565911,910.3281803587794,750.4549512109899,760.3112851648889,775.4239718523359,784.5373964836156,718.0997297478476,720.4701616788205,642.8187842401301,689.793481891242,665.2002804771664,596.830658370584,579.7330776453467,520.1459417906244,552.7826394689945,525.7354015818983,562.4288992926332,524.3170459144844,512.7668638240689,552.6493380877782,533.7549243253101,548.1999719219364,517.6653084866015,553.1611489085468,506.41122100111363,527.9672542308912,538.1588015613067,596.6049953981698,679.6866295300877,804.3768423687663,911.9551735093575,978.0039098264276,1062.5020516300874,1148.318199623309,1207.2110890390186,1233.7977732376996,1385.970280834536,1540.6677769049807,1767.2637296075525,2143.4175082347892,2480.930127604378,2969.2056286334755,3772.6334845537735,4662.043765011954,5532.62707957414,6860.483248268382,7026.944658212482,6809.675260032257,8287.401944508498,9743.775985132415,10563.360468498622,15562.130672418503,13450.207067384044,13426.564784764074,13692.524460054245,11227.384724212454,14150.60354928565,14875.958394088999,14409.341421313178,16530.092765840545,21303.788346686142,25432.795900393066,30456.369137772308,32111.12953575625,31316.787948902605,30495.240698850732,30814.90250152329,61987.0885344427,60385.026366879865,58102.313306513664,189995.44457785858,418750.3870965123,402486.9906163056,307771.233794334,437513.0030741756,807056.1930217581,981157.8587057932,987991.4276038256,1710636.5863676094,2417130.610412691,3539507.5511724446,3675773.7020433038,3290927.5461235563,2525206.7554159597,3434667.4224445885,5581777.702720611,6072615.427560475,3456365.835330681,1516006.835694121,1469886.9312839182,1105365.1744327429,336725.40398144594,97488.07167680968,52553.056277300115,19405.897701378857,15175.593553250616,13373.55845156105,12664.241382088558,12356.724548519573,12157.243310448024,11809.166065707961,10921.42498073127,10399.783338454175,10097.228783503433,10052.336067824059,9771.35894679891,8343.858150414166,4161.977847039337,4158.820535748596,4002.2414185530674,2823.5356513813435,2666.274172368299,2599.823878398668,,
4.5,aldfly,1 (mono),2014-06-25,XC195542.mp3,56.0883,44100 (Hz),dawn song,260 m,mp3,-129.3039,03:41,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",756.8758140493103,697.0788586264393,707.4052081698636,665.7236753990235,740.9554209322343,748.2867329532775,683.0293680212814,730.3978329559245,694.3172216113933,704.5056738875658,677.4429158696136,705.294506778448,700.6133264256044,737.9666404114647,709.3984238004209,703.5801612797391,767.7636934662055,745.1444712300712,773.140617477231,731.5363704766613,761.0085857685178,762.6501931989636,692.4983883970638,723.6996995080849,779.6724688461131,779.1532669983907,746.1351318972962,773.889147175772,776.3225827529093,780.3627575600502,742.8502705306531,819.8819475454073,936.7442082097589,1078.2263794148275,1290.8669903251741,1528.3467092440703,1783.2302519970074,2178.608112194449,2168.6789488534305,2395.2037352809416,2735.880646796242,3516.209146041855,3116.4591317133345,3957.369883586896,14298.197949038624,6917.300058476764,9309.31556926423,12673.362463939291,15042.687524158238,18060.471885037052,31453.999368160454,21274.0174788134,19001.668217469763,27252.054848809712,29669.895388405,35710.63450890397,67673.47957187191,108203.71689755813,39122.75110657877,44044.82674121114,39006.46724234013,56569.65166518254,65000.47290634161,72499.56732463426,69860.03123952591,88921.92522355223,135410.6017821443,217518.70944105374,301397.6968841496,202352.77380976774,126235.77216715452,120849.6228928888,125662.44420288928,213120.08839791635,294726.2057404639,243558.89980009524,349012.39133952145,425494.5809100037,498179.34697278775,488008.8150916367,767235.4494978961,911129.5314916354,1187882.5713826434,2272062.6643957263,4417268.713676277,7621669.129247989,6608166.606159277,6420072.89997629,6131621.031565274,4664981.743312293,4396189.476879787,5340730.745391931,5323702.491521251,2213113.0662132693,1718693.6127687192,1371588.2987964866,486031.35005282296,159192.12834322717,60628.40167327082,26553.47771661436,20336.10320904763,17322.20508481277,16206.573058584105,16682.165961523817,15746.859365315258,15742.473907789461,14235.390877677875,13248.123758270907,12959.967922647838,12916.605037623054,12941.254112794177,11951.749924174095,9136.911747285003,7998.083601367316,7806.506493534835,3451.310390246109,2057.8509291213327,1968.2202310333635,,
